image_index,true_label,predicted_label,attribution_method,epsilon,n_attempted,n_accepted,acceptance_rate,mean_S,max_S,mean_R,max_R,S_adv,R_adv,adv_flipped
41,7,7,saliency,4.0,100,100,1.0,0.10397723317146301,0.1657484471797943,0.03557308175746217,0.05717647279978963,0.3224363923072815,0.10099631075674183,True
41,7,7,saliency,6.0,100,100,1.0,0.16048873960971832,0.25082719326019287,0.03682370916743466,0.053459047357842286,0.6032528281211853,0.1276732030187124,True
41,7,7,saliency,8.0,100,100,1.0,0.21485857665538788,0.29611366987228394,0.03733720156031495,0.0499721130551596,0.7864528894424438,0.1229662671526633,True
41,7,7,saliency,10.0,100,97,0.97,0.2836489975452423,0.4057009816169739,0.03988196968095706,0.05621842204964781,0.9172652363777161,0.11639444706810605,True
41,7,7,saliency,12.0,100,94,0.94,0.323540061712265,0.4551267623901367,0.03857739986267427,0.05456770254111992,1.0280156135559082,0.11180051461617596,True
41,7,7,saliency,14.0,100,88,0.88,0.366921067237854,0.5211386680603027,0.03876045609260717,0.05739206096737318,1.0581374168395996,0.10059427037302848,True
41,7,7,saliency,16.0,100,65,0.65,0.4080776274204254,0.556282639503479,0.038932745965030664,0.0511732680868635,1.073342204093933,0.09163381471417377,True
42,4,4,saliency,0.1,100,100,1.0,0.004971505142748356,0.007092802319675684,0.06577353847004322,0.09495056181803414,0.011838538572192192,0.13381987639104292,False
42,4,4,saliency,0.25,100,100,1.0,0.012041241861879826,0.01947149448096752,0.06481896513959545,0.10597617944961636,0.029071267694234848,0.13259392098925324,False
42,4,4,saliency,0.5,100,100,1.0,0.023846058174967766,0.03690166398882866,0.06414926656704084,0.1007496862257572,0.06284213811159134,0.14424607473140344,False
42,4,4,saliency,0.75,100,100,1.0,0.03673582151532173,0.05094509944319725,0.06602559015675334,0.0952711586019659,0.09539298713207245,0.1463792904280694,False
42,4,4,saliency,1.0,100,100,1.0,0.04707154631614685,0.06659097969532013,0.0641459742726452,0.09258757129411624,0.12901633977890015,0.1488965769199523,False
42,4,4,saliency,2.0,100,100,1.0,0.09671555459499359,0.15270107984542847,0.06564825946004904,0.1074220931382968,0.2993479073047638,0.17512140615296531,False
42,4,4,saliency,4.0,100,100,1.0,0.19059553742408752,0.29166489839553833,0.06498796737602036,0.09973011940527339,0.6695733070373535,0.20305850843648302,True
42,4,4,saliency,6.0,100,100,1.0,0.2899656295776367,0.3972562551498413,0.06681791420590528,0.09281176078647353,1.0028467178344727,0.20979166492099802,True
42,4,4,saliency,8.0,100,100,1.0,0.38862964510917664,0.5739133358001709,0.06747534954825599,0.09759909470307394,1.1320703029632568,0.18266754451270312,True
42,4,4,saliency,10.0,100,98,0.98,0.47465068101882935,0.6555976271629333,0.06703830951634149,0.09645156151524367,1.2071435451507568,0.15849060749932573,True
42,4,4,saliency,12.0,100,88,0.88,0.559912919998169,0.8478450775146484,0.06712750951228376,0.10142805268541553,1.295976161956787,0.1442651469807953,True
42,4,4,saliency,14.0,100,84,0.84,0.6531634330749512,1.1256556510925293,0.06872392047314659,0.11337980831856315,1.325477957725525,0.12820891411950347,True
42,4,4,saliency,16.0,100,73,0.73,0.7200962901115417,0.9596871733665466,0.06886456973170248,0.09043539063799168,1.4371901750564575,0.1207614288795991,True
43,2,2,saliency,0.1,100,100,1.0,0.0035906501580029726,0.0045324042439460754,0.04803109165300203,0.059152858200778584,0.012381155043840408,0.15121529461844896,False
43,2,2,saliency,0.25,100,100,1.0,0.00882241502404213,0.011602330952882767,0.04747447369461575,0.061436096035397875,0.03133362531661987,0.1531546590644485,False
43,2,2,saliency,0.5,100,100,1.0,0.01741713657975197,0.02414434216916561,0.04710365245211394,0.0660629814012573,0.06315162777900696,0.15419307568767268,False
43,2,2,saliency,0.75,100,100,1.0,0.026098884642124176,0.03700719773769379,0.04717866679557368,0.06527969414312433,0.09611252695322037,0.1563555247876014,False
43,2,2,saliency,1.0,100,100,1.0,0.03504608944058418,0.04860786348581314,0.04742346075761647,0.0636507946592773,0.1272076964378357,0.15481623274849374,False
43,2,2,saliency,2.0,100,100,1.0,0.07076159119606018,0.0917266234755516,0.048133373110093594,0.06387662555254603,0.2660439908504486,0.1623902355079582,False
43,2,2,saliency,4.0,100,100,1.0,0.14446499943733215,0.18866027891635895,0.04968277603439252,0.0641525539725914,0.5488412380218506,0.16609783262468988,True
43,2,2,saliency,6.0,100,100,1.0,0.2163148671388626,0.29793015122413635,0.04985329983608851,0.06442564207853121,0.7970210909843445,0.1636287325103509,True
43,2,2,saliency,8.0,100,100,1.0,0.29561904072761536,0.3857406675815582,0.051301375917116324,0.06619123756948854,0.8953538537025452,0.13856936039198364,True
43,2,2,saliency,10.0,100,100,1.0,0.37920624017715454,0.5699949860572815,0.05364206197591827,0.07960689293501305,0.9840048551559448,0.12269463847372153,True
43,2,2,saliency,12.0,100,100,1.0,0.46625614166259766,0.6549562811851501,0.05544312361143579,0.07603418486092554,1.191208839416504,0.1229373034742079,True
43,2,2,saliency,14.0,100,99,0.99,0.5279685258865356,0.768401563167572,0.05557043102637645,0.07915296618998488,1.224125862121582,0.11067507112331072,True
43,2,2,saliency,16.0,100,94,0.94,0.6129156351089478,0.93373703956604,0.05831498742772678,0.0876137543330126,1.2491676807403564,0.09922410202699847,True
44,3,3,saliency,0.1,100,100,1.0,0.0038194837979972363,0.005064108408987522,0.050593850469726434,0.06761049133792514,0.0110850241035223,0.13877406569044587,False
44,3,3,saliency,0.25,100,100,1.0,0.009342250414192677,0.01376171875745058,0.05013333647991989,0.07190408146587532,0.027716796845197678,0.13918065855331915,False
44,3,3,saliency,0.5,100,100,1.0,0.01848212257027626,0.02405506931245327,0.04981406794529516,0.06330474042476006,0.0559939406812191,0.14167519565459344,False
44,3,3,saliency,0.75,100,100,1.0,0.026997223496437073,0.03490670025348663,0.048924280675991,0.06144363909898525,0.08531012386083603,0.14371795063609716,False
44,3,3,saliency,1.0,100,100,1.0,0.03613458201289177,0.04651864990592003,0.04925163271414063,0.06525958157843703,0.11605725437402725,0.14665988358605214,False
44,3,3,saliency,2.0,100,100,1.0,0.07267166674137115,0.09616359323263168,0.049544470530491845,0.0655342520883284,0.2502356171607971,0.15855837638910428,False
44,3,3,saliency,4.0,100,100,1.0,0.14186105132102966,0.18430042266845703,0.04885186175793005,0.06273276088022335,0.5530791282653809,0.17409172614358995,True
44,3,3,saliency,6.0,100,100,1.0,0.20877200365066528,0.2794431447982788,0.048114559134431634,0.06598253480244803,0.7431166768074036,0.16263632830603872,True
44,3,3,saliency,8.0,100,100,1.0,0.2785021662712097,0.4516594707965851,0.04874364979335517,0.07878333110701806,0.8236238956451416,0.138070802768763,True
44,3,3,saliency,10.0,100,98,0.98,0.3455309271812439,0.6205568909645081,0.04890410018175183,0.08001423521985193,0.9975212216377258,0.14199040790092324,True
44,3,3,saliency,12.0,100,91,0.91,0.40088552236557007,0.6024162173271179,0.04785519034600225,0.0697296034278883,1.0289503335952759,0.12284555686897561,True
44,3,3,saliency,14.0,100,70,0.7,0.4553990364074707,0.6613984107971191,0.048094528638410364,0.0691860335738017,0.9544698596000671,0.09929890772948322,True
44,3,3,saliency,16.0,100,58,0.58,0.4914720058441162,0.7366564869880676,0.04662750728815366,0.06963542117623299,1.1337791681289673,0.10680383065995915,True
45,5,5,saliency,0.1,100,100,1.0,0.004265797324478626,0.0061261472292244434,0.05575272968646552,0.07975080684359721,0.011967696249485016,0.1445421140273008,False
45,5,5,saliency,0.25,100,100,1.0,0.010550306178629398,0.01429524552077055,0.055586962400275,0.07461587802753758,0.03013959340751171,0.14577307153910246,False
45,5,5,saliency,0.5,100,100,1.0,0.021389713510870934,0.028501050546765327,0.05668191288855073,0.07489569831862991,0.0599958635866642,0.14529196608538153,False
45,5,5,saliency,0.75,100,100,1.0,0.031442202627658844,0.0415244996547699,0.05607635204028496,0.07749717946826183,0.08852297812700272,0.14316199532949825,False
45,5,5,saliency,1.0,100,100,1.0,0.04312218353152275,0.05802904814481735,0.05729878217855939,0.0758537824117791,0.11786548048257828,0.14345402452362016,False
45,5,5,saliency,2.0,100,100,1.0,0.08736730366945267,0.13850432634353638,0.05875408463173923,0.09269622911743754,0.23671112954616547,0.1440869651188947,False
45,5,5,saliency,4.0,100,100,1.0,0.1709626317024231,0.2610008120536804,0.05796358606977818,0.08508857829579311,0.4693005084991455,0.15082878905812397,True
45,5,5,saliency,6.0,100,100,1.0,0.26368021965026855,0.4130098819732666,0.06020350782175678,0.0934182257809233,0.6717070937156677,0.14447015765580978,True
45,5,5,saliency,8.0,100,100,1.0,0.35333251953125,0.5406709909439087,0.061230962955881464,0.09557014351785467,0.8192052245140076,0.1327279659715359,True
45,5,5,saliency,10.0,100,100,1.0,0.44397270679473877,0.6288707852363586,0.06218795478492039,0.08902921391216206,0.9603520035743713,0.12635540043694787,True
45,5,5,saliency,12.0,100,98,0.98,0.5573170185089111,0.7760986089706421,0.06631262109151659,0.09291481144127559,1.1004204750061035,0.12249777192234665,True
45,5,5,saliency,14.0,100,94,0.94,0.614854097366333,0.9564988017082214,0.06461861826973558,0.10016503889705762,1.1772116422653198,0.11413305282619403,True
45,5,5,saliency,16.0,100,83,0.83,0.6775737404823303,1.017025113105774,0.064491084973033,0.09555661744076953,1.2514179944992065,0.10669528297437765,True
46,1,1,saliency,0.1,100,100,1.0,0.002812799997627735,0.0045127104967832565,0.03732819085000365,0.059734004707524685,0.008060716092586517,0.09686524311148897,False
46,1,1,saliency,0.25,100,100,1.0,0.006947740446776152,0.01057982537895441,0.03735068279122014,0.058553518743105826,0.019894732162356377,0.09575966678453314,False
46,1,1,saliency,0.5,100,100,1.0,0.013651397079229355,0.021647851914167404,0.03693203444977113,0.05780772143521596,0.0375821478664875,0.09108246262943188,False
46,1,1,saliency,0.75,100,100,1.0,0.02058461494743824,0.03297282010316849,0.03745538060311299,0.060238398710603165,0.0550871267914772,0.08943556591466463,False
46,1,1,saliency,1.0,100,100,1.0,0.027047954499721527,0.04578396677970886,0.03716002649032518,0.060027274069489996,0.0744895190000534,0.09069921157894317,False
46,1,1,saliency,2.0,100,100,1.0,0.053864847868680954,0.08326239883899689,0.0370659018307845,0.05660968143109701,0.1473289281129837,0.09034926577423573,True
46,1,1,saliency,4.0,100,100,1.0,0.10779111087322235,0.16015930473804474,0.03731159241338835,0.05558197915048962,0.30998942255973816,0.09513833435201853,True
46,1,1,saliency,6.0,100,79,0.79,0.15721477568149567,0.2567785978317261,0.036562738302089316,0.0589715465059752,0.4717700779438019,0.09657255512098588,True
46,1,1,saliency,8.0,100,48,0.48,0.21242229640483856,0.2890114486217499,0.037214701167909016,0.051515630560321525,0.6273165941238403,0.09876898224298637,True
46,1,1,saliency,10.0,100,26,0.26,0.2649723291397095,0.4050728678703308,0.03762805969606789,0.056238561769823565,0.7516750693321228,0.09784378499127314,True
46,1,1,saliency,12.0,100,9,0.09,0.3068045377731323,0.3870452344417572,0.037008158745157754,0.04570939536534209,0.8005143404006958,0.08804138521362252,True
46,1,1,saliency,14.0,100,9,0.09,0.35762450098991394,0.43235766887664795,0.03774537509033939,0.04486976405709036,0.8883200287818909,0.08380398439820932,True
46,1,1,saliency,16.0,100,7,0.07,0.3802695572376251,0.43162888288497925,0.03696753399716899,0.04140749012168516,0.9450652599334717,0.07786238156696106,True
47,2,2,saliency,0.1,100,100,1.0,0.004055449273437262,0.005333734676241875,0.05346733269577512,0.07234065770004304,0.010939172469079494,0.1297770647152491,False
47,2,2,saliency,0.25,100,100,1.0,0.009910788387060165,0.014310098253190517,0.05267307820537714,0.07257221138691965,0.027373410761356354,0.12987164895346484,False
47,2,2,saliency,0.5,100,100,1.0,0.01985025405883789,0.02690820023417473,0.05273936297066886,0.0711610171484708,0.05521472916007042,0.130992826464484,False
47,2,2,saliency,0.75,100,100,1.0,0.030904320999979973,0.04375850036740303,0.05473024466987566,0.07877630691592136,0.08320267498493195,0.13167168925574058,False
47,2,2,saliency,1.0,100,100,1.0,0.039990682154893875,0.05970931798219681,0.05320811175443053,0.08036367107619197,0.11208800226449966,0.1330944877097113,False
47,2,2,saliency,2.0,100,100,1.0,0.07894495129585266,0.09998754411935806,0.05311597870642085,0.06895667579878627,0.23395967483520508,0.1389426658214646,False
47,2,2,saliency,4.0,100,100,1.0,0.15410836040973663,0.20888905227184296,0.052406186907667435,0.07019514705404456,0.5476817488670349,0.16359056250481144,True
47,2,2,saliency,6.0,100,100,1.0,0.21654212474822998,0.2985841631889343,0.04959601473834313,0.06692322799953164,0.7863343358039856,0.15933834342727723,True
47,2,2,saliency,8.0,100,100,1.0,0.2939334213733673,0.46072790026664734,0.050960109521655736,0.07989851506972538,0.9157961010932922,0.13998005760238177,True
47,2,2,saliency,10.0,100,100,1.0,0.3702894151210785,0.5210079550743103,0.05179380680540513,0.07184945577069896,1.0517452955245972,0.13034771588453223,True
47,2,2,saliency,12.0,100,100,1.0,0.43243521451950073,0.6069447994232178,0.05184196013809119,0.07291437193991099,1.0642926692962646,0.11080514532857542,True
47,2,2,saliency,14.0,100,99,0.99,0.5018986463546753,0.7581585645675659,0.052679708068317656,0.082595745895791,1.1264101266860962,0.10276493522979421,True
47,2,2,saliency,16.0,100,95,0.95,0.553277313709259,0.8576695322990417,0.05264262525348611,0.08158560485551505,1.1896271705627441,0.09453389171895311,True
48,4,4,saliency,0.1,100,100,1.0,0.005580964498221874,0.008282911032438278,0.07099991919169535,0.10775262073982689,0.016490453854203224,0.1865352184253686,False
48,4,4,saliency,0.25,100,100,1.0,0.013071710243821144,0.020997541025280952,0.06846294234579735,0.11462820172504262,0.04010787606239319,0.1836942778790948,False
48,4,4,saliency,0.5,100,100,1.0,0.026767516508698463,0.03805552423000336,0.07149074687950976,0.10112894289913227,0.07841736823320389,0.18272869383632304,False
48,4,4,saliency,0.75,100,100,1.0,0.03968832641839981,0.06299613416194916,0.07128220607425684,0.11199721424232034,0.11446211487054825,0.17890082494339815,False
48,4,4,saliency,1.0,100,100,1.0,0.05376521497964859,0.09680186212062836,0.07284188516091793,0.12371112504067326,0.14961375296115875,0.17591466467930908,False
48,4,4,saliency,2.0,100,100,1.0,0.10718103498220444,0.18746688961982727,0.07302969006958668,0.1202204530850304,0.3009479343891144,0.17854864236976417,False
48,4,4,saliency,4.0,100,100,1.0,0.21040304005146027,0.34491628408432007,0.07248498496260526,0.12256184145902403,0.5702957510948181,0.17111749170861335,True
48,4,4,saliency,6.0,100,100,1.0,0.3155214488506317,0.4849626421928406,0.07284077305156421,0.11028170405527188,0.8815305829048157,0.18240755047574167,True
48,4,4,saliency,8.0,100,100,1.0,0.4203326404094696,0.5677679181098938,0.07335752561482453,0.09579592596798844,1.150390863418579,0.18483339176386873,True
48,4,4,saliency,10.0,100,100,1.0,0.5403544306755066,0.7890967726707458,0.07622396985477496,0.11029523616206939,1.402983546257019,0.1846973707833288,True
48,4,4,saliency,12.0,100,97,0.97,0.6634044647216797,0.8984494805335999,0.07899052088025593,0.1069195003385384,1.5501576662063599,0.17791013145221313,True
48,4,4,saliency,14.0,100,88,0.88,0.7875652313232422,1.0263198614120483,0.08271770591997005,0.10888212670898943,1.6864526271820068,0.16708505477398491,True
48,4,4,saliency,16.0,100,78,0.78,0.912200927734375,1.197161316871643,0.08695306361301132,0.11029828963197268,1.7281794548034668,0.15014707909907485,True
49,4,4,saliency,0.1,100,100,1.0,0.004169677849858999,0.006356849335134029,0.05500545255056172,0.08246358373100154,0.011557425372302532,0.12964809934287985,False
49,4,4,saliency,0.25,100,100,1.0,0.010021276772022247,0.014720818027853966,0.0535043570225707,0.07904131785288764,0.02909187600016594,0.13086365992763202,False
49,4,4,saliency,0.5,100,100,1.0,0.02097524143755436,0.034047190099954605,0.05619697436066612,0.087837357160591,0.05738731101155281,0.1295600723911366,False
49,4,4,saliency,0.75,100,100,1.0,0.03133010491728783,0.046125464141368866,0.05648433379628719,0.08448932888922131,0.0856509655714035,0.12875744787306478,False
49,4,4,saliency,1.0,100,100,1.0,0.041399989277124405,0.06102341413497925,0.05585990238151491,0.08647402871043441,0.11496324092149734,0.1298235384509968,False
49,4,4,saliency,2.0,100,100,1.0,0.08214227855205536,0.12906359136104584,0.05551034853837214,0.088977007806919,0.24413204193115234,0.13776324097265882,False
49,4,4,saliency,4.0,100,100,1.0,0.16888433694839478,0.2675846517086029,0.057884450538016774,0.09488893662357666,0.5898125767707825,0.1706040624795482,False
49,4,4,saliency,6.0,100,100,1.0,0.25831881165504456,0.37828508019447327,0.05954190582996393,0.0852990043301797,0.8724095225334167,0.17599240911898434,True
49,4,4,saliency,8.0,100,100,1.0,0.3469095528125763,0.4920756220817566,0.06069025899604234,0.0860949549970937,1.0908735990524292,0.17336315438454478,True
49,4,4,saliency,10.0,100,100,1.0,0.4498154819011688,0.6333158612251282,0.06332218342131433,0.08765755260176743,1.1662613153457642,0.15303699145316257,True
49,4,4,saliency,12.0,100,100,1.0,0.5469846129417419,0.8072714805603027,0.06536587699056508,0.09497427032454042,1.2573848962783813,0.1389868391591702,True
49,4,4,saliency,14.0,100,100,1.0,0.6355422735214233,0.8837630152702332,0.0668064982512443,0.09190204204769603,1.3778154850006104,0.12985092542127682,True
49,4,4,saliency,16.0,100,100,1.0,0.7129578590393066,0.9769962430000305,0.06752629474467951,0.09417866898127511,1.455198884010315,0.12187933568430427,True
51,3,3,saliency,0.1,100,100,1.0,0.003613752080127597,0.004699752666056156,0.046007586830052155,0.05860849256537612,0.011039519682526588,0.13322291359747454,False
51,3,3,saliency,0.25,100,100,1.0,0.008818993344902992,0.012053856626152992,0.04585291238718816,0.060840449984868955,0.0272942166775465,0.1332446634195041,False
51,3,3,saliency,0.5,100,100,1.0,0.017145397141575813,0.023443544283509254,0.045110658564281446,0.060474190336738544,0.05343300849199295,0.13195562884648263,False
51,3,3,saliency,0.75,100,100,1.0,0.026461662724614143,0.035401202738285065,0.04649336023524873,0.06184365582269546,0.0807216614484787,0.13312133581682503,False
51,3,3,saliency,1.0,100,100,1.0,0.03424586355686188,0.05190816521644592,0.04569937224142548,0.06883790631869595,0.10864056646823883,0.13433569953740912,False
51,3,3,saliency,2.0,100,100,1.0,0.0694667175412178,0.090573750436306,0.04619801315895213,0.061055368471445284,0.22656355798244476,0.14084208961902256,False
51,3,3,saliency,4.0,100,100,1.0,0.1351202428340912,0.18969105184078217,0.045684023438043946,0.06299437694374724,0.5038625597953796,0.15833371355551645,False
51,3,3,saliency,6.0,100,100,1.0,0.20764458179473877,0.2715013027191162,0.04707518589252466,0.06136977810573944,0.8170952796936035,0.17270000802237234,True
51,3,3,saliency,8.0,100,100,1.0,0.26927244663238525,0.43543878197669983,0.04671713568717199,0.07298030897699348,0.9924652576446533,0.1543576595191304,True
51,3,3,saliency,10.0,100,100,1.0,0.33661994338035583,0.4531809687614441,0.04685898682807286,0.06127425348436614,1.1118872165679932,0.1437246864993636,True
51,3,3,saliency,12.0,100,100,1.0,0.390226274728775,0.633587121963501,0.04641923721256677,0.07225043769574718,1.265409231185913,0.1413796999895687,True
51,3,3,saliency,14.0,100,98,0.98,0.4546779692173004,0.7013088464736938,0.0477073209631607,0.07269310567380469,1.2332206964492798,0.12612443937134685,True
51,3,3,saliency,16.0,100,100,1.0,0.4995911717414856,0.6928215622901917,0.04771699461679839,0.06501946089306199,1.2188873291015625,0.11070096510479165,True
52,5,5,saliency,0.1,100,100,1.0,0.004586821887642145,0.006302935536950827,0.05960638448391635,0.08577993640036828,0.01081660483032465,0.12336344483242591,False
52,5,5,saliency,0.25,100,100,1.0,0.010985149070620537,0.014944350346922874,0.05750735469098244,0.07873857944431722,0.02745881862938404,0.12554057458587173,False
52,5,5,saliency,0.5,100,100,1.0,0.022856034338474274,0.03302032873034477,0.06032178103262658,0.08559408285754011,0.05603979527950287,0.12840656124771518,False
52,5,5,saliency,0.75,100,100,1.0,0.03463483229279518,0.048727162182331085,0.060958469432768336,0.08493697758955072,0.08621030300855637,0.1319114914490986,False
52,5,5,saliency,1.0,100,100,1.0,0.044722262769937515,0.06114770472049713,0.05911594768730717,0.08012902779688087,0.11528651416301727,0.13259044722539118,False
52,5,5,saliency,2.0,100,100,1.0,0.09200022369623184,0.1335265189409256,0.061701578265790785,0.08632705501453697,0.2482798844575882,0.14389818590211065,False
52,5,5,saliency,4.0,100,100,1.0,0.17711298167705536,0.24803650379180908,0.060438013427455736,0.08508942681557712,0.4852209687232971,0.14379236630844414,False
52,5,5,saliency,6.0,100,100,1.0,0.2645755708217621,0.3636995553970337,0.060702858167370054,0.08061368786138558,0.6939572691917419,0.14054769688412053,True
52,5,5,saliency,8.0,100,100,1.0,0.35405364632606506,0.4749264121055603,0.06136425508469281,0.08313491861558733,1.000208854675293,0.1560692794358027,True
52,5,5,saliency,10.0,100,100,1.0,0.43841612339019775,0.619148850440979,0.061476965661995585,0.08421015369720897,1.34477698802948,0.1701272774687789,True
52,5,5,saliency,12.0,100,100,1.0,0.5410706996917725,0.7122174501419067,0.06422724021385702,0.08611915092585197,1.2836952209472656,0.13959716676404904,True
52,5,5,saliency,14.0,100,100,1.0,0.6127739548683167,0.8437768220901489,0.06437108074653645,0.08893937491126998,1.3337939977645874,0.1253904374243982,True
52,5,5,saliency,16.0,100,100,1.0,0.657020092010498,0.9485263228416443,0.06286140210957426,0.08753673908989822,1.35350501537323,0.11230923986838974,True
53,5,5,saliency,0.1,100,100,1.0,0.0039223432540893555,0.005318421870470047,0.05202525104527113,0.07257375091822382,0.009818051941692829,0.11867995812471568,False
53,5,5,saliency,0.25,100,100,1.0,0.009617392905056477,0.012594396248459816,0.05068614684005793,0.06385257084134122,0.024542514234781265,0.11874948809289658,False
53,5,5,saliency,0.5,100,100,1.0,0.019187161698937416,0.02673385664820671,0.05090750630317789,0.0690565549298107,0.04957997053861618,0.1203920121709981,False
53,5,5,saliency,0.75,100,100,1.0,0.02912878803908825,0.03931165114045143,0.05181211252449478,0.06899807676767668,0.07506348192691803,0.12126666439416174,False
53,5,5,saliency,1.0,100,100,1.0,0.038994401693344116,0.05263059213757515,0.05201847270524804,0.06811499907768279,0.1018989235162735,0.12355745582025507,False
53,5,5,saliency,2.0,100,100,1.0,0.07831305265426636,0.10675922781229019,0.052816770112112124,0.07058371938563827,0.2115245759487152,0.1284635967498303,False
53,5,5,saliency,4.0,100,100,1.0,0.1504921317100525,0.182325080037117,0.051296987579978796,0.06376997227490024,0.4696027934551239,0.14324144926838503,True
53,5,5,saliency,6.0,100,100,1.0,0.22591571509838104,0.2911534607410431,0.05170058048156772,0.0700057866850724,0.5978068709373474,0.1272930694937141,True
53,5,5,saliency,8.0,100,100,1.0,0.3018486797809601,0.4792090058326721,0.05236458764620147,0.08489995614332212,0.7227907776832581,0.11637186871017573,True
53,5,5,saliency,10.0,100,100,1.0,0.372366338968277,0.5540386438369751,0.0522665465965519,0.07815946637340186,0.8110978603363037,0.1068379281301052,True
53,5,5,saliency,12.0,100,100,1.0,0.4508533477783203,0.6323363184928894,0.053842426939201056,0.07287958799326265,0.8862698078155518,0.09835972269394695,True
53,5,5,saliency,14.0,100,99,0.99,0.5251505970954895,0.883870005607605,0.05522305945697497,0.09343094797381932,0.9231736063957214,0.08843089169871086,True
53,5,5,saliency,16.0,100,100,1.0,0.5766971111297607,0.8258764147758484,0.054960565943631495,0.07688855239542369,0.9766099452972412,0.08203179603015835,True
54,6,6,saliency,0.1,100,100,1.0,0.005248791538178921,0.00857536494731903,0.06653946470103816,0.11210990431833871,0.013188059441745281,0.1469585640053876,False
54,6,6,saliency,0.25,100,100,1.0,0.01281626708805561,0.021242443472146988,0.06658482163217645,0.11009311753637856,0.03303898870944977,0.147848322853229,False
54,6,6,saliency,0.5,100,100,1.0,0.024531492963433266,0.03751271590590477,0.06417277058058236,0.09771924377292622,0.06475622206926346,0.14547191308446886,True
54,6,6,saliency,0.75,100,100,1.0,0.03541092574596405,0.05181348696351051,0.06212483178593702,0.09202539615135541,0.09907599538564682,0.14841195390693798,True
54,6,6,saliency,1.0,100,100,1.0,0.04839259758591652,0.06993211060762405,0.06382690418962404,0.0908610966631805,0.13112255930900574,0.14770912923269286,True
54,6,6,saliency,2.0,100,51,0.51,0.09428142011165619,0.14963337779045105,0.06296479815674935,0.1000148967197861,0.261667937040329,0.14683830639059745,True
54,6,6,saliency,4.0,100,0,0.0,,,,,0.5402968525886536,0.1532088709018251,True
54,6,6,saliency,6.0,100,0,0.0,,,,,0.7968841791152954,0.15267647688119557,True
54,6,6,saliency,8.0,100,0,0.0,,,,,1.0540462732315063,0.15396547446542766,True
54,6,6,saliency,10.0,100,0,0.0,,,,,1.4575262069702148,0.17329740827265916,True
54,6,6,saliency,12.0,100,0,0.0,,,,,1.695397973060608,0.1707363960273412,True
54,6,6,saliency,14.0,100,0,0.0,,,,,1.8889929056167603,0.16639224827782256,True
54,6,6,saliency,16.0,100,0,0.0,,,,,2.0227012634277344,0.15823888479336043,True
55,0,0,saliency,0.1,100,100,1.0,0.004427282605320215,0.00683534936979413,0.05734235950073686,0.08912700944491486,0.01632419042289257,0.179841357616916,False
55,0,0,saliency,0.25,100,100,1.0,0.010708251968026161,0.018631087616086006,0.056473548736767194,0.09844101468644575,0.04040677845478058,0.17816637296991153,False
55,0,0,saliency,0.5,100,100,1.0,0.021328192204236984,0.03858378902077675,0.05698178533361713,0.10309624636283388,0.07552476972341537,0.16725397498586303,False
55,0,0,saliency,0.75,100,100,1.0,0.03154091536998749,0.06210295855998993,0.056495250919595154,0.11225776503358716,0.10949232429265976,0.1620922339614863,False
55,0,0,saliency,1.0,100,100,1.0,0.04463673755526543,0.0880611464381218,0.060136572261451186,0.11219674231856287,0.1427445113658905,0.15852446060866343,False
55,0,0,saliency,2.0,100,100,1.0,0.08181080967187881,0.13642928004264832,0.055607045483986796,0.09216927365060984,0.27750593423843384,0.15487857616658493,False
55,0,0,saliency,4.0,100,100,1.0,0.1622115671634674,0.26196372509002686,0.05564641597500772,0.08735400116566948,0.5620405077934265,0.15893121822252082,True
55,0,0,saliency,6.0,100,100,1.0,0.24408365786075592,0.40730950236320496,0.055764677029968374,0.0902000976514313,0.7868074178695679,0.15133614375099225,True
55,0,0,saliency,8.0,100,97,0.97,0.3128570020198822,0.48793745040893555,0.0545028921312925,0.08248071648353067,0.9224277138710022,0.1382020170722939,True
55,0,0,saliency,10.0,100,69,0.69,0.3709293007850647,0.578387975692749,0.052631344463281216,0.07953640439105306,1.0208032131195068,0.12594975069853126,True
55,0,0,saliency,12.0,100,45,0.45,0.433960497379303,0.6785377860069275,0.051995909834525005,0.07811878099453735,1.1078778505325317,0.1173564376599996,True
55,0,0,saliency,14.0,100,22,0.22,0.4867342710494995,0.7328089475631714,0.0515038016821133,0.07451231712560323,1.1223121881484985,0.10312824622773768,True
55,0,0,saliency,16.0,100,10,0.1,0.5224537253379822,0.6957694292068481,0.05048561331285099,0.06488933853186304,1.1712815761566162,0.09521771193166528,True
56,4,4,saliency,0.1,100,100,1.0,0.00488433288410306,0.0069632744416594505,0.0632362285313215,0.08938343847286505,0.015358486212790012,0.17348654036275296,False
56,4,4,saliency,0.25,100,100,1.0,0.012432857416570187,0.018759261816740036,0.06531585440468919,0.09908513787175763,0.03899586945772171,0.17675265333105766,False
56,4,4,saliency,0.5,100,100,1.0,0.02389693818986416,0.03558788448572159,0.06333560670459822,0.09402136049891764,0.07419637590646744,0.17018458911841972,False
56,4,4,saliency,0.75,100,100,1.0,0.03697239235043526,0.06433705985546112,0.06588450172906671,0.1127832359303116,0.10792814195156097,0.16553993518218013,False
56,4,4,saliency,1.0,100,100,1.0,0.047468505799770355,0.07047691941261292,0.06364302760151128,0.09411446329936524,0.14278613030910492,0.16458689855848335,False
